id,vessel_id,lat,lon,speed,course,status,destination,eta,last_report_at,recorded_at,geom
3197,3,-6.73369,112.94785,12.3,44.8°,Under way,"Surabaya, Indonesia","ETA: Apr 28, 23:00",2026-04-27 11:31:00+07,2026-04-27 11:34:33.976211+07,0101000020E6100000DFE00B93A93C5C40E59B6D6E4CEF1AC0
3200,3,-6.70992,112.98133,12.9,55.4°,Under way,"Surabaya, Indonesia","ETA: Apr 28, 23:00",2026-04-27 11:42:00+07,2026-04-27 11:44:22.822834+07,0101000020E61000005B25581CCE3E5C40F41ABB44F5D61AC0
3201,3,-6.692,113.00789,13.0,55.1°,Under way,"Surabaya, Indonesia","ETA: Apr 28, 23:00",2026-04-27 11:51:00+07,2026-04-27 11:54:21.638783+07,0101000020E6100000CAFD0E4581405C40F853E3A59BC41AC0
3204,3,-6.67435,113.03346,13.0,58.2°,Under way,"Surabaya, Indonesia","ETA: Apr 28, 23:00",2026-04-27 12:00:00+07,2026-04-27 12:02:47.661291+07,0101000020E6100000596E693524425C40FB3A70CE88B21AC0
3207,3,-6.65157,113.06943,13.0,56.9°,Under way,"Surabaya, Indonesia","ETA: Apr 28, 23:00",2026-04-27 12:11:00+07,2026-04-27 12:14:16.594045+07,0101000020E61000001FD7868A71445C400938842A359B1AC0
3211,3,-6.62889,113.10559,13.0,58.1°,Under way,"Surabaya, Indonesia","ETA: Apr 28, 23:00",2026-04-27 12:23:00+07,2026-04-27 12:24:09.711222+07,0101000020E610000038328FFCC1465C4032207BBDFB831AC0
3214,3,-6.61314,113.13073,13.0,59.3°,Under way,"Surabaya, Indonesia","ETA: Apr 28, 23:00",2026-04-27 12:31:00+07,2026-04-27 12:33:53.360886+07,0101000020E6100000CAA65CE15D485C404E7ADFF8DA731AC0
3219,3,-6.55131,113.21834,12.6,43°,Under way,"Surabaya, Indonesia","ETA: Apr 28, 23:00",2026-04-27 13:01:00+07,2026-04-27 13:03:22.95498+07,0101000020E610000027DA5548F94D5C40BFD4CF9B8A341AC0
3222,3,-6.52649,113.24366,12.6,48.3°,Under way,"Surabaya, Indonesia","ETA: Apr 28, 23:00",2026-04-27 13:11:00+07,2026-04-27 13:13:23.637965+07,0101000020E6100000FAD51C20984F5C4025AFCE31201B1AC0
3227,3,-6.51451,113.25744,12.7,49.9°,Under way,"Surabaya, Indonesia","ETA: Apr 28, 23:00",2026-04-27 13:16:00+07,2026-04-27 13:26:53.52399+07,0101000020E6100000AA2B9FE579505C401EDC9DB5DB0E1AC0
3231,3,-6.48327,113.29518,12.7,50.7°,Under way,"Surabaya, Indonesia","ETA: Apr 28, 23:00",2026-04-27 13:30:00+07,2026-04-27 13:35:30.628761+07,0101000020E6100000BB9BA73AE4525C403B8DB454DEEE19C0
3234,3,-6.46187,113.32494,12.7,51°,Under way,"Surabaya, Indonesia","ETA: Apr 28, 23:00",2026-04-27 13:40:00+07,2026-04-27 13:44:38.575928+07,0101000020E6100000624A24D1CB545C409B030473F4D819C0
3237,3,-6.43706,113.35733,12.7,55.7°,Under way,"Surabaya, Indonesia","ETA: Apr 28, 23:00",2026-04-27 13:52:00+07,2026-04-27 13:55:47.522477+07,0101000020E61000004DF8A57EDE565C401D8F19A88CBF19C0
3242,3,-6.42617,113.37223,12.7,53.1°,Under way,"Surabaya, Indonesia","ETA: Apr 28, 23:00",2026-04-27 13:57:00+07,2026-04-27 14:04:57.507236+07,0101000020E6100000C425C79DD2575C40312592E865B419C0
3245,3,-6.4005,113.40762,12.7,54.8°,Under way,"Surabaya, Indonesia","ETA: Apr 28, 23:00",2026-04-27 14:09:00+07,2026-04-27 14:13:39.566658+07,0101000020E6100000834C3272165A5C40273108AC1C9A19C0
3248,3,-6.38441,113.43082,12.7,55.4°,Under way,"Surabaya, Indonesia","ETA: Apr 28, 23:00",2026-04-27 14:17:00+07,2026-04-27 14:24:15.786079+07,0101000020E61000009D9D0C8E925B5C407D0569C6A28919C0
3253,3,-6.35827,113.46705,12.7,53.2°,Under way,"Surabaya, Indonesia","ETA: Apr 28, 23:00",2026-04-27 14:30:00+07,2026-04-27 14:34:10.192658+07,0101000020E610000032E6AE25E45D5C403B8DB454DE6E19C0
3258,3,-6.33802,113.49554,12.6,50.3°,Under way,"Surabaya, Indonesia","ETA: Apr 28, 23:00",2026-04-27 14:40:00+07,2026-04-27 14:44:07.481638+07,0101000020E6100000087767EDB65F5C40609335EA215A19C0
3263,3,-6.32508,113.51478,12.7,61°,Under way,"Surabaya, Indonesia","ETA: Apr 28, 23:00",2026-04-27 14:46:00+07,2026-04-27 14:53:25.918033+07,0101000020E6100000A228D027F2605C40B05582C5E14C19C0
3267,3,-6.3001,113.55345,12.7,57.4°,Under way,"Surabaya, Indonesia","ETA: Apr 28, 23:00",2026-04-27 14:59:00+07,2026-04-27 15:07:14.98272+07,0101000020E6100000287E8CB96B635C404F1E166A4D3319C0
3271,3,-6.25986,113.61051,13.0,56.1°,Under way,"Surabaya, Indonesia","ETA: Apr 28, 23:00",2026-04-27 15:19:00+07,2026-04-27 15:23:46.510455+07,0101000020E610000062F8889812675C407C2766BD180A19C0
3282,3,-6.17599,113.72308,13.0,52.9°,Under way,"Surabaya, Indonesia","ETA: Apr 28, 23:00",2026-04-27 15:58:00+07,2026-04-27 16:03:50.683096+07,0101000020E6100000111956F1466E5C4031B1F9B836B418C0
3297,3,-6.11961,113.79676,13.2,55.2°,Under way,"Surabaya, Indonesia","ETA: Apr 28, 23:00",2026-04-27 16:23:00+07,2026-04-27 16:33:18.958508+07,0101000020E6100000B4B0A71DFE725C402619390B7B7A18C0
3299,3,-6.10143,113.82231,13.2,54.8°,Under way,"Surabaya, Indonesia","ETA: Apr 28, 23:00",2026-04-27 16:32:00+07,2026-04-27 16:43:42.395943+07,0101000020E61000001F4B1FBAA0745C4047551344DD6718C0
3458,3,-4.22048,116.19416,12.4,45.5°,Under way,"Surabaya, Indonesia","ETA: Apr 28, 23:00",2026-04-28 06:49:00+07,2026-04-28 06:53:18.86028+07,0101000020E61000003F8C101E6D0C5D4036B05582C5E110C0
3471,3,-4.08677,116.30753,12.0,34.8°,Under way,"Surabaya, Indonesia","ETA: Apr 28, 23:00",2026-04-28 07:40:00+07,2026-04-28 07:43:02.687625+07,0101000020E61000007D224F92AE135D407E18213CDA5810C0
3493,3,-3.79383,116.41071,12.7,14.6°,Under way,"Surabaya, Indonesia","ETA: Apr 28, 23:00",2026-04-28 09:11:00+07,2026-04-28 09:13:49.178922+07,0101000020E6100000F8889812491A5D4060AB048BC3590EC0
3494,3,-3.76971,116.41493,12.7,13.7°,Under way,"Surabaya, Indonesia","ETA: Apr 28, 23:00",2026-04-28 09:18:00+07,2026-04-28 09:23:37.287486+07,0101000020E610000046088F368E1A5D40B83B6BB75D280EC0
3500,3,-3.73369,116.42092,12.8,8.9°,Under way,"Surabaya, Indonesia","ETA: Apr 28, 23:00",2026-04-28 09:28:00+07,2026-04-28 09:34:02.773836+07,0101000020E6100000DE8E705AF01A5D40CA37DBDC98DE0DC0
3502,3,-3.71223,116.42399,12.9,10°,Under way,"Surabaya, Indonesia","ETA: Apr 28, 23:00",2026-04-28 09:34:00+07,2026-04-28 09:44:20.686748+07,0101000020E610000030F5F3A6221B5D4034D769A4A5B20DC0
3504,3,-3.65763,116.43243,13.1,11.5°,Under way,"Surabaya, Indonesia","ETA: Apr 28, 23:00",2026-04-28 09:49:00+07,2026-04-28 09:54:12.242955+07,0101000020E6100000CBF3E0EEAC1B5D40A6F27684D3420DC0
3508,3,-3.60954,116.43869,13.2,6.3°,Under way,"Surabaya, Indonesia","ETA: Apr 28, 23:00",2026-04-28 10:03:00+07,2026-04-28 10:07:38.980431+07,0101000020E610000043C5387F131C5D40AAD4EC8156E00CC0
3511,3,-3.57854,116.44669,13.0,9.1°,Under way,"Surabaya, Indonesia","ETA: Apr 28, 23:00",2026-04-28 10:11:00+07,2026-04-28 10:13:50.673682+07,0101000020E6100000D15CA791961C5D40376C5B94D9A00CC0
3513,3,-3.56245,116.45128,13.3,14.7°,Under way,"Surabaya, Indonesia","ETA: Apr 28, 23:00",2026-04-28 10:16:00+07,2026-04-28 10:25:34.944892+07,0101000020E6100000B05582C5E11C5D40E4141DC9E57F0CC0
3514,3,-3.51159,116.46377,13.5,13.6°,Under way,"Surabaya, Indonesia","ETA: Apr 28, 23:00",2026-04-28 10:30:00+07,2026-04-28 10:34:58.088046+07,0101000020E61000006BB75D68AE1D5D4064AF777FBC170CC0
3517,3,-3.50586,116.46537,13.4,14.7°,Under way,"Surabaya, Indonesia","ETA: Apr 28, 23:00",2026-04-28 10:32:00+07,2026-04-28 10:45:07.259178+07,0101000020E610000087A2409FC81D5D4024D6E253000C0CC0
3520,3,-3.45586,116.47562,13.4,8.5°,Under way,"Surabaya, Indonesia","ETA: Apr 28, 23:00",2026-04-28 10:45:00+07,2026-04-28 10:54:31.79575+07,0101000020E6100000B554DE8E701E5D40BD6F7CED99A50BC0
3522,3,-3.39547,116.4886,13.3,14.1°,Under way,"Surabaya, Indonesia","ETA: Apr 28, 23:00",2026-04-28 11:02:00+07,2026-04-28 11:04:07.061386+07,0101000020E6100000D734EF38451F5D409964E42CEC290BC0
3525,3,-3.36415,116.49503,13.2,13.4°,Under way,"Surabaya, Indonesia","ETA: Apr 28, 23:00",2026-04-28 11:10:00+07,2026-04-28 11:14:10.404729+07,0101000020E61000007D224F92AE1F5D400BB5A679C7E90AC0
3527,3,-3.33292,116.50238,13.3,13.6°,Under way,"Surabaya, Indonesia","ETA: Apr 28, 23:00",2026-04-28 11:19:00+07,2026-04-28 11:23:23.920223+07,0101000020E6100000878A71FE26205D407D7901F6D1A90AC0
3530,3,-3.29927,116.51016,13.2,17.8°,Under way,"Surabaya, Indonesia","ETA: Apr 28, 23:00",2026-04-28 11:28:00+07,2026-04-28 11:35:46.918395+07,0101000020E61000008DEE2076A6205D40306475ABE7640AC0
3533,3,-3.25481,116.52077,13.1,4.9°,Under way,"Surabaya, Indonesia","ETA: Apr 28, 23:00",2026-04-28 11:40:00+07,2026-04-28 11:45:22.337815+07,0101000020E61000003AAFB14B54215D40D28C45D3D9090AC0
3535,3,-3.1758,116.53373,13.2,12.7°,Under way,"Surabaya, Indonesia","ETA: Apr 28, 23:00",2026-04-28 12:02:00+07,2026-04-28 12:05:32.171895+07,0101000020E610000039B9DFA128225D402B1895D4096809C0
3541,3,-3.12947,116.54191,13.2,4.9°,Under way,"Surabaya, Indonesia","ETA: Apr 28, 23:00",2026-04-28 12:15:00+07,2026-04-28 12:16:14.745402+07,0101000020E610000006D847A7AE225D4045813E91270909C0
3543,3,-3.09987,116.54635,13.3,10.6°,Under way,"Surabaya, Indonesia","ETA: Apr 28, 23:00",2026-04-28 12:23:00+07,2026-04-28 12:27:16.35498+07,0101000020E6100000DB8AFD65F7225D40EACF7EA488CC08C0
3550,3,-3.05263,116.54992,13.2,8.8°,Under way,"Surabaya, Indonesia","ETA: Apr 28, 23:00",2026-04-28 12:36:00+07,2026-04-28 13:03:27.451016+07,0101000020E6100000A5DAA7E331235D40CF4E0647C96B08C0
3656,3,-1.71859,116.84513,12.9,14°,Under way,"Surabaya, Indonesia","ETA: Apr 28, 23:00",2026-04-28 19:07:00+07,2026-04-28 19:14:26.088197+07,0101000020E610000095B7239C16365D40E5B8533A587FFBBF
3658,3,-1.67217,116.85674,13.0,16.7°,Under way,"Surabaya, Indonesia","ETA: Apr 28, 23:00",2026-04-28 19:20:00+07,2026-04-28 19:23:34.20902+07,0101000020E6100000344B02D4D4365D401AA3755435C1FABF
3661,3,-1.66506,116.85863,13.1,17.1°,Under way,"Surabaya, Indonesia","ETA: Apr 28, 23:00",2026-04-28 19:22:00+07,2026-04-28 19:33:30.851688+07,0101000020E610000054573ECBF3365D404E0B5EF415A4FABF
3664,3,-1.60123,116.87561,13.0,13.9°,Under way,"Surabaya, Indonesia","ETA: Apr 28, 23:00",2026-04-28 19:40:00+07,2026-04-28 19:43:49.210187+07,0101000020E61000003C8386FE09385D403BFC3559A39EF9BF
3668,3,-1.56778,116.88467,13.1,15.9°,Under way,"Surabaya, Indonesia","ETA: Apr 28, 23:00",2026-04-28 19:50:00+07,2026-04-28 19:53:15.595946+07,0101000020E61000002670EB6E9E385D40842A357BA015F9BF
3671,3,-1.53163,116.90623,13.5,54.1°,Under way,"Surabaya, Indonesia","ETA: Apr 28, 23:00",2026-04-28 20:02:00+07,2026-04-28 20:05:04.388817+07,0101000020E6100000DC291DACFF395D40E12879758E81F8BF
3675,3,-1.50941,116.93373,13.4,60.2°,Under way,"Surabaya, Indonesia","ETA: Apr 28, 23:00",2026-04-28 20:11:00+07,2026-04-28 20:13:16.844137+07,0101000020E6100000D252793BC23B5D40F415A4198B26F8BF
3676,3,-1.49101,116.96453,13.4,52°,Under way,"Surabaya, Indonesia","ETA: Apr 28, 23:00",2026-04-28 20:21:00+07,2026-04-28 20:24:41.93777+07,0101000020E6100000B28009DCBA3D5D40B324404D2DDBF7BF
3680,3,-1.47248,116.99126,13.2,56.5°,Under way,"Surabaya, Indonesia","ETA: Apr 28, 23:00",2026-04-28 20:30:00+07,2026-04-28 20:33:33.58091+07,0101000020E61000004F75C8CD703F5D40AC394030478FF7BF
3683,3,-1.44772,117.0152,11.8,337.3°,Under way,"Surabaya, Indonesia","ETA: Apr 28, 23:00",2026-04-28 20:40:00+07,2026-04-28 20:44:50.744908+07,0101000020E61000008CB96B09F9405D40EE3D5C72DC29F7BF
3686,3,-1.41879,116.99304,12.9,322.6°,Under way,"Surabaya, Indonesia","ETA: Apr 28, 23:00",2026-04-28 20:50:00+07,2026-04-28 20:54:19.154316+07,0101000020E6100000ABE7A4F78D3F5D40FA449E245DB3F6BF
3690,3,-1.3834,116.96645,12.9,323.1°,Under way,"Surabaya, Indonesia","ETA: Apr 28, 23:00",2026-04-28 21:03:00+07,2026-04-28 21:04:48.497469+07,0101000020E610000007CE1951DA3D5D401895D4096822F6BF
3693,3,-1.36013,116.94723,12.7,307.1°,Under way,"Surabaya, Indonesia","ETA: Apr 28, 23:00",2026-04-28 21:11:00+07,2026-04-28 21:13:37.303219+07,0101000020E610000091F2936A9F3C5D4089EFC4AC17C3F5BF
3696,3,-1.33641,116.9118,12.6,304.1°,Under way,"Surabaya, Indonesia","ETA: Apr 28, 23:00",2026-04-28 21:23:00+07,2026-04-28 21:24:34.916021+07,0101000020E61000008A1F63EE5A3A5D40FDC1C073EF61F5BF
3700,3,-1.33072,116.882,12.3,276.5°,Under way,"Surabaya, Indonesia","ETA: Apr 28, 23:00",2026-04-28 21:32:00+07,2026-04-28 21:34:26.980463+07,0101000020E61000009CC420B072385D404221020EA14AF5BF
3702,3,-1.32907,116.85321,12.7,271.1°,Under way,"Surabaya, Indonesia","ETA: Apr 28, 23:00",2026-04-28 21:40:00+07,2026-04-28 21:43:42.43141+07,0101000020E6100000B1A71DFE9A365D40F98381E7DE43F5BF
3705,3,-1.32137,116.8224,12.3,319.3°,Under way,"Surabaya, Indonesia","ETA: Apr 28, 23:00",2026-04-28 21:50:00+07,2026-04-28 21:54:03.597375+07,0101000020E6100000BF0E9C33A2345D40F8A57EDE5424F5BF
3711,3,-1.2905,116.79698,8.4,345.3°,Under way,"Surabaya, Indonesia","ETA: Apr 28, 23:00",2026-04-28 22:02:00+07,2026-04-28 22:05:06.413435+07,0101000020E61000003BE466B801335D40D9CEF753E3A5F4BF
3714,3,-1.27889,116.79899,3.7,20.9°,Under way,"Surabaya, Indonesia","ETA: Apr 28, 23:00",2026-04-28 22:09:00+07,2026-04-28 22:15:11.689893+07,0101000020E610000030F5F3A622335D402EE7525C5576F4BF
3719,3,-1.27074,116.80631,0.2,183.2°,Under way,"Surabaya, Indonesia","ETA: Apr 28, 23:00",2026-04-28 22:23:00+07,2026-04-28 22:29:39.236065+07,0101000020E6100000041C42959A335D4030815B77F354F4BF
3723,3,-1.27103,116.80615,0.0,114.5°,Under way,"Surabaya, Indonesia","ETA: Apr 28, 23:00",2026-04-28 22:31:00+07,2026-04-28 22:33:41.364681+07,0101000020E6100000E86A2BF697335D4012C2A38D2356F4BF
3726,3,-1.27108,116.8061,0.0,114.5°,Under way,"Surabaya, Indonesia","ETA: Apr 28, 23:00",2026-04-28 22:40:00+07,2026-04-28 22:45:45.036198+07,0101000020E61000008F53742497335D404A9869FB5756F4BF
3729,3,-1.2711,116.80612,0.0,114.5°,Under way,"Surabaya, Indonesia","ETA: Apr 28, 23:00",2026-04-28 22:51:00+07,2026-04-28 22:54:26.749942+07,0101000020E6100000B329577897335D402D211FF46C56F4BF
3733,3,-1.27107,116.80611,0.0,114.5°,Under way,"Balikpapan, Indonesia","ETA: Apr 28, 23:00",2026-04-28 23:01:00+07,2026-04-28 23:03:46.488101+07,0101000020E6100000A1BE654E97335D40D8D30E7F4D56F4BF
3736,3,-1.2711,116.80609,0.0,114.5°,Under way,"Balikpapan, Indonesia","ETA: Apr 28, 23:00",2026-04-28 23:10:00+07,2026-04-28 23:13:31.027556+07,0101000020E61000007DE882FA96335D402D211FF46C56F4BF
3739,3,-1.27108,116.80611,0.0,114.5°,Under way,"Balikpapan, Indonesia","ETA: Apr 28, 23:00",2026-04-28 23:19:00+07,2026-04-28 23:23:18.03636+07,0101000020E6100000A1BE654E97335D404A9869FB5756F4BF
3744,3,-1.27109,116.80611,0.0,114.5°,Under way,"Balikpapan, Indonesia","ETA: Apr 28, 23:00",2026-04-28 23:32:00+07,2026-04-28 23:35:17.837027+07,0101000020E6100000A1BE654E97335D40BC5CC4776256F4BF
3749,3,-1.27107,116.80613,0.0,114.5°,Under way,"Balikpapan, Indonesia","ETA: Apr 28, 23:00",2026-04-28 23:42:00+07,2026-04-28 23:43:54.160874+07,0101000020E6100000C49448A297335D40D8D30E7F4D56F4BF
3755,3,-1.27108,116.80612,0.0,114.5°,Under way,"Balikpapan, Indonesia","ETA: Apr 28, 23:00",2026-04-29 00:00:00+07,2026-04-29 00:03:57.944172+07,0101000020E6100000B329577897335D404A9869FB5756F4BF
3760,3,-1.27107,116.80613,0.0,114.5°,Under way,"Balikpapan, Indonesia","ETA: Apr 28, 23:00",2026-04-29 00:11:00+07,2026-04-29 00:13:43.399139+07,0101000020E6100000C49448A297335D40D8D30E7F4D56F4BF
3763,3,-1.27108,116.80612,0.0,114.5°,Under way,"Balikpapan, Indonesia","ETA: Apr 28, 23:00",2026-04-29 00:20:00+07,2026-04-29 00:24:16.419024+07,0101000020E6100000B329577897335D404A9869FB5756F4BF
3767,3,-1.27106,116.80614,0.0,114.5°,Under way,"Balikpapan, Indonesia","ETA: Apr 28, 23:00",2026-04-29 00:31:00+07,2026-04-29 00:33:54.908702+07,0101000020E6100000D6FF39CC97335D40670FB4024356F4BF
3772,3,-1.27108,116.80611,0.0,114.5°,Under way,"Balikpapan, Indonesia","ETA: Apr 28, 23:00",2026-04-29 00:41:00+07,2026-04-29 00:43:49.072158+07,0101000020E6100000A1BE654E97335D404A9869FB5756F4BF
3775,3,-1.27106,116.80613,0.0,114.5°,Under way,"Balikpapan, Indonesia","ETA: Apr 28, 23:00",2026-04-29 00:51:00+07,2026-04-29 00:54:03.935948+07,0101000020E6100000C49448A297335D40670FB4024356F4BF
3778,3,-1.27107,116.80612,0.0,114.5°,Under way,"Balikpapan, Indonesia","ETA: Apr 28, 23:00",2026-04-29 01:00:00+07,2026-04-29 01:03:50.435649+07,0101000020E6100000B329577897335D40D8D30E7F4D56F4BF
3784,3,-1.27108,116.80612,0.0,114.5°,Under way,"Balikpapan, Indonesia","ETA: Apr 28, 23:00",2026-04-29 01:11:00+07,2026-04-29 01:13:33.526462+07,0101000020E6100000B329577897335D404A9869FB5756F4BF
3788,3,-1.27108,116.80612,0.0,114.5°,Under way,"Balikpapan, Indonesia","ETA: Apr 28, 23:00",2026-04-29 01:21:00+07,2026-04-29 01:24:05.580531+07,0101000020E6100000B329577897335D404A9869FB5756F4BF
3790,3,-1.27109,116.80613,0.0,114.5°,Under way,"Balikpapan, Indonesia","ETA: Apr 28, 23:00",2026-04-29 01:30:00+07,2026-04-29 01:34:13.065865+07,0101000020E6100000C49448A297335D40BC5CC4776256F4BF
3797,3,-1.27106,116.80613,0.0,114.5°,Under way,"Balikpapan, Indonesia","ETA: Apr 28, 23:00",2026-04-29 01:41:00+07,2026-04-29 01:43:44.947729+07,0101000020E6100000C49448A297335D40670FB4024356F4BF
3798,3,-1.27107,116.80612,0.0,114.5°,Under way,"Balikpapan, Indonesia","ETA: Apr 28, 23:00",2026-04-29 01:50:00+07,2026-04-29 01:53:20.476796+07,0101000020E6100000B329577897335D40D8D30E7F4D56F4BF
3804,3,-1.2711,116.80612,0.0,114.5°,Under way,"Balikpapan, Indonesia","ETA: Apr 28, 23:00",2026-04-29 02:01:00+07,2026-04-29 02:04:05.689036+07,0101000020E6100000B329577897335D402D211FF46C56F4BF
3806,3,-1.27111,116.80613,0.0,114.5°,Under way,"Balikpapan, Indonesia","ETA: Apr 28, 23:00",2026-04-29 02:10:00+07,2026-04-29 02:13:35.559008+07,0101000020E6100000C49448A297335D409FE579707756F4BF
3810,3,-1.27108,116.80614,0.0,114.5°,Under way,"Balikpapan, Indonesia","ETA: Apr 28, 23:00",2026-04-29 02:19:00+07,2026-04-29 02:24:00.439279+07,0101000020E6100000D6FF39CC97335D404A9869FB5756F4BF
3818,3,-1.27107,116.80614,0.0,114.5°,Under way,"Balikpapan, Indonesia","ETA: Apr 28, 23:00",2026-04-29 02:33:00+07,2026-04-29 02:35:42.691636+07,0101000020E6100000D6FF39CC97335D40D8D30E7F4D56F4BF
3824,3,-1.27108,116.80612,0.0,114.5°,Under way,"Balikpapan, Indonesia","ETA: Apr 28, 23:00",2026-04-29 02:42:00+07,2026-04-29 02:43:56.957881+07,0101000020E6100000B329577897335D404A9869FB5756F4BF
3825,3,-1.27109,116.80611,0.0,114.5°,Under way,"Balikpapan, Indonesia","ETA: Apr 28, 23:00",2026-04-29 02:51:00+07,2026-04-29 02:54:47.046772+07,0101000020E6100000A1BE654E97335D40BC5CC4776256F4BF
3830,3,-1.27109,116.80612,0.0,114.5°,Under way,"Balikpapan, Indonesia","ETA: Apr 28, 23:00",2026-04-29 03:00:00+07,2026-04-29 03:03:57.91826+07,0101000020E6100000B329577897335D40BC5CC4776256F4BF
3839,3,-1.27109,116.80614,0.0,114.5°,Under way,"Balikpapan, Indonesia","ETA: Apr 28, 23:00",2026-04-29 03:12:00+07,2026-04-29 03:13:36.503594+07,0101000020E6100000D6FF39CC97335D40BC5CC4776256F4BF
3841,3,-1.27108,116.80611,0.0,114.5°,Under way,"Balikpapan, Indonesia","ETA: Apr 28, 23:00",2026-04-29 03:20:00+07,2026-04-29 03:23:49.796132+07,0101000020E6100000A1BE654E97335D404A9869FB5756F4BF
3847,3,-1.27108,116.80613,0.0,114.5°,Under way,"Balikpapan, Indonesia","ETA: Apr 28, 23:00",2026-04-29 03:31:00+07,2026-04-29 03:33:58.047502+07,0101000020E6100000C49448A297335D404A9869FB5756F4BF
3850,3,-1.27109,116.80613,0.0,114.5°,Under way,"Balikpapan, Indonesia","ETA: Apr 28, 23:00",2026-04-29 03:39:00+07,2026-04-29 03:43:43.407191+07,0101000020E6100000C49448A297335D40BC5CC4776256F4BF
3857,3,-1.27108,116.80612,0.0,114.5°,Under way,"Balikpapan, Indonesia","ETA: Apr 28, 23:00",2026-04-29 03:51:00+07,2026-04-29 03:54:07.366686+07,0101000020E6100000B329577897335D404A9869FB5756F4BF
3860,3,-1.27108,116.80611,0.0,114.5°,Under way,"Surabaya, Indonesia","ETA: Apr 30, 22:00",2026-04-29 04:00:00+07,2026-04-29 04:03:37.694332+07,0101000020E6100000A1BE654E97335D404A9869FB5756F4BF
3867,3,-1.27108,116.80612,0.0,114.5°,Under way,"Surabaya, Indonesia","ETA: Apr 30, 22:00",2026-04-29 04:11:00+07,2026-04-29 04:13:29.73974+07,0101000020E6100000B329577897335D404A9869FB5756F4BF
3873,3,-1.27108,116.80613,0.0,114.5°,Under way,"Surabaya, Indonesia","ETA: Apr 30, 22:00",2026-04-29 04:19:00+07,2026-04-29 04:21:27.980087+07,0101000020E6100000C49448A297335D404A9869FB5756F4BF
3877,3,-1.27108,116.80612,0.0,114.5°,Under way,"Surabaya, Indonesia","ETA: Apr 30, 22:00",2026-04-29 04:31:00+07,2026-04-29 04:33:57.067211+07,0101000020E6100000B329577897335D404A9869FB5756F4BF
3881,3,-1.27108,116.80612,0.0,114.5°,Under way,"Surabaya, Indonesia","ETA: Apr 30, 22:00",2026-04-29 04:40:00+07,2026-04-29 04:43:11.019208+07,0101000020E6100000B329577897335D404A9869FB5756F4BF
3886,3,-1.27109,116.80612,0.0,114.5°,Under way,"Surabaya, Indonesia","ETA: Apr 30, 22:00",2026-04-29 04:50:00+07,2026-04-29 04:53:13.129406+07,0101000020E6100000B329577897335D40BC5CC4776256F4BF
3892,3,-1.27108,116.80612,0.0,114.5°,Under way,"Surabaya, Indonesia","ETA: Apr 30, 22:00",2026-04-29 05:01:00+07,2026-04-29 05:03:24.161422+07,0101000020E6100000B329577897335D404A9869FB5756F4BF
3899,3,-1.27108,116.80612,0.0,114.5°,Under way,"Surabaya, Indonesia","ETA: Apr 30, 22:00",2026-04-29 05:12:00+07,2026-04-29 05:14:05.128189+07,0101000020E6100000B329577897335D404A9869FB5756F4BF
3900,3,-1.27109,116.80612,0.0,114.5°,Under way,"Surabaya, Indonesia","ETA: Apr 30, 22:00",2026-04-29 05:19:00+07,2026-04-29 05:23:32.834669+07,0101000020E6100000B329577897335D40BC5CC4776256F4BF
3906,3,-1.2711,116.80612,0.0,114.5°,Under way,"Surabaya, Indonesia","ETA: Apr 30, 22:00",2026-04-29 05:31:00+07,2026-04-29 05:35:06.472546+07,0101000020E6100000B329577897335D402D211FF46C56F4BF
3911,3,-1.27109,116.80612,0.0,114.5°,Under way,"Surabaya, Indonesia","ETA: Apr 30, 22:00",2026-04-29 05:40:00+07,2026-04-29 05:43:12.510943+07,0101000020E6100000B329577897335D40BC5CC4776256F4BF
3918,3,-1.27108,116.80611,0.0,114.5°,Under way,"Surabaya, Indonesia","ETA: Apr 30, 22:00",2026-04-29 05:52:00+07,2026-04-29 05:54:30.574059+07,0101000020E6100000A1BE654E97335D404A9869FB5756F4BF
3924,3,-1.27109,116.80611,0.0,114.5°,Under way,"Surabaya, Indonesia","ETA: Apr 30, 22:00",2026-04-29 06:02:00+07,2026-04-29 06:03:51.384769+07,0101000020E6100000A1BE654E97335D40BC5CC4776256F4BF
3929,3,-1.27108,116.80612,0.0,114.5°,Under way,"Surabaya, Indonesia","ETA: Apr 30, 22:00",2026-04-29 06:12:00+07,2026-04-29 06:13:58.177401+07,0101000020E6100000B329577897335D404A9869FB5756F4BF
3930,3,-1.27108,116.80612,0.0,114.5°,Under way,"Surabaya, Indonesia","ETA: Apr 30, 22:00",2026-04-29 06:19:00+07,2026-04-29 06:23:49.163382+07,0101000020E6100000B329577897335D404A9869FB5756F4BF
3936,3,-1.27109,116.80611,0.0,114.5°,Under way,"Surabaya, Indonesia","ETA: Apr 30, 22:00",2026-04-29 06:30:00+07,2026-04-29 06:34:06.453923+07,0101000020E6100000A1BE654E97335D40BC5CC4776256F4BF
3943,3,-1.2711,116.8061,0.0,114.5°,Under way,"Surabaya, Indonesia","ETA: Apr 30, 22:00",2026-04-29 06:42:00+07,2026-04-29 06:43:42.173594+07,0101000020E61000008F53742497335D402D211FF46C56F4BF
3946,3,-1.27109,116.80611,0.0,114.5°,Under way,"Surabaya, Indonesia","ETA: Apr 30, 22:00",2026-04-29 06:51:00+07,2026-04-29 06:53:44.844682+07,0101000020E6100000A1BE654E97335D40BC5CC4776256F4BF
